Origin,Origin Name,Origin City,Origin State,Origin Country,Destination,Destination Name,Destination City,Destination State,Destination Country,Occurrences,Total Seats
SAL,El Salvador Intl,San Salvador,,El Salvador,SJO,Juan Santamaria Intl,San Jose,,Costa Rica,101,33204
SAL,El Salvador Intl,San Salvador,,El Salvador,GUA,La Aurora International,Guatemala City,,Guatemala,88,32702
SAL,El Salvador Intl,San Salvador,,El Salvador,LAX,Los Angeles Intl,Los Angeles,CA,United States,35,28330
SAL,El Salvador Intl,San Salvador,,El Salvador,PTY,"Tocumen Intl, Panama R",Panama City,,Panama,49,27514
SAL,El Salvador Intl,San Salvador,,El Salvador,BOG,El Dorado Intl,Bogota,,Colombia,75,26822
SAL,El Salvador Intl,San Salvador,,El Salvador,LIM,Jorge Chavez Intl,Lima,,Peru,32,21159
SAL,El Salvador Intl,San Salvador,,El Salvador,MIA,Miami International,Miami,FL,United States,46,20570
SAL,El Salvador Intl,San Salvador,,El Salvador,MGA,Augusto C Sandino Intl,Managua,,Nicaragua,61,16052
SAL,El Salvador Intl,San Salvador,,El Salvador,MEX,Benito Juarez Intl,Mexico City,,Mexico,26,15520
SAL,El Salvador Intl,San Salvador,,El Salvador,TGU,Toncontin Intl,Tegucigalpa,,Honduras,38,14008
SAL,El Salvador Intl,San Salvador,,El Salvador,DFW,Dallas/Ft Worth Intl,Dallas/Fort Worth,TX,United States,25,12454
SAL,El Salvador Intl,San Salvador,,El Salvador,IAD,Dulles International,Washington-Dulles,VA,United States,16,11394
SAL,El Salvador Intl,San Salvador,,El Salvador,ATL,Hartsfield-Jackson ATL,Atlanta,GA,United States,40,11134
SAL,El Salvador Intl,San Salvador,,El Salvador,SFO,San Francisco Intl,San Francisco,CA,United States,20,8820
SAL,El Salvador Intl,San Salvador,,El Salvador,MDE,Jose Marie Cordova,Medellin,,Colombia,13,8430
SAL,El Salvador Intl,San Salvador,,El Salvador,SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,36,8384
SAL,El Salvador Intl,San Salvador,,El Salvador,YYZ,Lester B. Pearson Intl,Toronto,ON,Canada,27,7920
SAL,El Salvador Intl,San Salvador,,El Salvador,MAD,Adolfo Suarez-Barajas,Madrid,,Spain,15,6688
SAL,El Salvador Intl,San Salvador,,El Salvador,CLO,Alfonso B Aragon International,Cali,,Colombia,22,6066
SAL,El Salvador Intl,San Salvador,,El Salvador,BZE,Belize International,Belize City,,Belize,14,5688
SAL,El Salvador Intl,San Salvador,,El Salvador,HAV,Jose Marti Intl,Havana,,Cuba,21,5592
SAL,El Salvador Intl,San Salvador,,El Salvador,UIO,Mariscal Sucre Intl,Quito,,Ecuador,11,5400
SAL,El Salvador Intl,San Salvador,,El Salvador,JFK,John F Kennedy Intl,New York-JFK,NY,United States,14,4720
SAL,El Salvador Intl,San Salvador,,El Salvador,RTB,Juan Manuel Galvez,Roatan,,Honduras,9,3808
SAL,El Salvador Intl,San Salvador,,El Salvador,EWR,Newark Intl,Newark,NJ,United States,22,3760
SAL,El Salvador Intl,San Salvador,,El Salvador,ORD,O'Hare International,Chicago-O'Hare,IL,United States,11,3660
SAL,El Salvador Intl,San Salvador,,El Salvador,GYE,Jose Joaquin de Olmedo,Guayaquil,,Ecuador,7,3516
SAL,El Salvador Intl,San Salvador,,El Salvador,FLL,Ft Lauderdale Intl,Fort Lauderdale,FL,United States,9,2998
SAL,El Salvador Intl,San Salvador,,El Salvador,LIR,D. Oduber Quiros Intl,Liberia,,Costa Rica,11,2720
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,CNF,Tancredo Never International,Belo Horizonte,MG,Brazil,53,31406
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,BSB,J. Kubitschek Intl,Brasilia,DF,Brazil,42,30587
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,POA,Salgado Filho Intl,Porto Alegre,RS,Brazil,39,29732
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,SDU,Santos Dumont,Rio de Janeiro-Santos,RJ,Brazil,50,27012
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,CDG,Charles De Gaulle,Paris-De Gaulle,,France,15,24915
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,AEP,Jorge Newbery,Buenos Aires-Newbery,BA,Argentina,63,24585
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,MIA,Miami International,Miami,FL,United States,20,21730
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,MEX,Benito Juarez Intl,Mexico City,,Mexico,21,21453
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,SSA,Luis E. Magalhaes Intl,Salvador,BA,Brazil,23,19989
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,CWB,Afonso Pena International,Curitiba,PR,Brazil,39,19948
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,FOR,Pinto Martins International,Fortaleza,CE,Brazil,22,19095
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,REC,Guararapes International,Recife,PE,Brazil,23,16833
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,BOG,El Dorado Intl,Bogota,,Colombia,25,14602
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,CGB,Marechal Rondon Intl,Cuiaba,MT,Brazil,24,14372
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,GIG,Galeao-A.C.Jobim Intl,Rio De Janeiro,RJ,Brazil,24,14328
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,FLN,Hercilio Luz International,Florianopolis,SC,Brazil,20,14307
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,MAD,Adolfo Suarez-Barajas,Madrid,,Spain,25,14152
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,JNB,O.R. Tambo International Airport,Johannesburg,,South Africa,21,13447
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,ASU,Silvio Pettirossi Intl,Asuncion,,Paraguay,26,13098
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,PTY,"Tocumen Intl, Panama R",Panama City,,Panama,13,12906
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,LIS,Lisboa,Lisbon,,Portugal,18,12430
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,EZE,Ministro Pistarini,Buenos Aires,BA,Argentina,14,11766
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,ATL,Hartsfield-Jackson ATL,Atlanta,GA,United States,18,10841
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,VIX,E. de Aguiar Salles,Vitoria,ES,Brazil,24,10579
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,IAD,Dulles International,Washington-Dulles,VA,United States,7,10456
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,IST,Ataturk,Istanbul,,Turkey,7,10375
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,GYN,Santa Genoveva,Goiania,GO,Brazil,20,10058
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,LHR,Heathrow,London-Heathrow,EN,United Kingdom,11,9901
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,CGR,Campo Grande International,Campo Grande,MS,Brazil,15,9659
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,JFK,John F Kennedy Intl,New York-JFK,NY,United States,12,9130
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,BPS,Porto Seguro,Porto Seguro,BA,Brazil,21,8508
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,SCL,Arturo M Benitez,Santiago,,Chile,9,8490
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,ORD,O'Hare International,Chicago-O'Hare,IL,United States,5,8222
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,EWR,Newark Intl,Newark,NJ,United States,6,7502
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,MCZ,Zumbi dos Palmares Int,Maceio,AL,Brazil,10,7317
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,NVT,Victor Konder Intl,Navegantes,SC,Brazil,13,7220
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,DFW,Dallas/Ft Worth Intl,Dallas/Fort Worth,TX,United States,4,6741
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,NAT,Natal International,Natal,RN,Brazil,10,6450
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,YYZ,Lester B. Pearson Intl,Toronto,ON,Canada,7,6330
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,AUH,Abu Dhabi Intl,Abu Dhabi,,United Arab Emirates,4,5930
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,DOH,Hamad International Airport,Doha,,Qatar,4,5698
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,DXB,Dubai International,Dubai,,United Arab Emirates,3,5611
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,RAO,Leite Lopes,Ribeirao Preto,SP,Brazil,19,5514
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,IAH,George Bush Intercontinental,Houston-Intercontinental,TX,United States,6,5475
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,BCN,Barcelona,Barcelona,,Spain,7,4727
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,FCO,Fiumicino,Rome-Da Vinci,,Italy,4,4688
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,LAX,Los Angeles Intl,Los Angeles,CA,United States,5,3842
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,LIM,Jorge Chavez Intl,Lima,,Peru,3,3780
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,MCO,Orlando Intl,Orlando,FL,United States,5,3664
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,JPA,Castro Pinto International,Joao Pessoa,PB,Brazil,5,3381
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,COR,Pajas Blancas,Cordoba,CD,Argentina,7,3336
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,VVI,Viru Viru Intl,Santa Cruz-Viru Viru,,Bolivia,5,3330
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,MAO,Eduardo Gomes Intl,Manaus,AM,Brazil,5,3186
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,MVD,Carrasco,Montevideo,,Uruguay,5,3186
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,IGU,Cataratas International,Foz do Iguacu,PR,Brazil,5,3090
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,BEL,Val de Cans Intl,Belem,PA,Brazil,7,2787
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,PPB,Presidente Prudente,Presidente Prudente,SP,Brazil,4,2622
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,THE,Petronio Portella,Teresina,PI,Brazil,4,2301
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,UDI,Cesar Bombonato,Uberlandia,MG,Brazil,6,2197
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,CMN,Mohammed V,Casablanca,,Morocco,5,2160
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,ADD,Bole International,Addis Ababa,,Ethiopia,3,1890
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,CAC,A.Mendes da Silva,Cascavel,PR,Brazil,5,1675
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,AGT,Guarani International Airport,Ciudad Del Este,,Paraguay,5,1542
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,LAD,4 De Fevereiro,Luanda,,Angola,2,1325
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,OPO,Porto,Porto,,Portugal,3,1272
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,JOI,Lauro Carneiro Loyola,Joinville,SC,Brazil,6,1208
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,JDO,O. Bezerra de Menezes,Juazeiro Do Norte,CE,Brazil,2,1104
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,DTW,Metropolitan Wayne County,Detroit,MI,United States,3,1098
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,JTC,Moussa Nakhl Tobias,Bauru,SP,Brazil,3,966
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,PFB,Lauro Kurtz,Passo Fundo,RS,Brazil,3,960
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,PVH,J.T. de Oliveira Intl,Porto Velho,RO,Brazil,4,807
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,CCS,Simon Bolivar International,Caracas,,Venezuela,4,696
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,MGF,Silvio Name Jr.,Maringa,PR,Brazil,2,636
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,SJP,Eribelto Manoel Reino,Sao Jose do Rio Preto,SP,Brazil,2,536
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,VDC,P. Otacilio Figueiredo,Vitoria da Conquista,BA,Brazil,2,536
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,IZA,Presidente I. Franco,Juiz de Fora,MG,Brazil,4,490
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,UIO,Mariscal Sucre Intl,Quito,,Ecuador,2,435
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,MDZ,El Plumerillo,Mendoza,MD,Argentina,2,414
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,PUJ,Punta Cana International,Punta Cana,,Dominican Republic,2,354
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,CUN,Cancun International,Cancun,,Mexico,1,225
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,AUA,Reina Beatrix,Aruba,,Aruba,1,177
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,BGI,Grantley Adams International,Bridgetown,,Barbados,1,177
GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,DOU,F. de Matos Pereira,Dourados,MS,Brazil,1,67
CCS,Simon Bolivar International,Caracas,,Venezuela,PMV,Del Caribe International,Porlamar,,Venezuela,116,74441
CCS,Simon Bolivar International,Caracas,,Venezuela,MAR,La Chinita International,Maracaibo,,Venezuela,60,51598
CCS,Simon Bolivar International,Caracas,,Venezuela,PTY,"Tocumen Intl, Panama R",Panama City,,Panama,78,50040
CCS,Simon Bolivar International,Caracas,,Venezuela,PZO,Manuel Carlos Piar,Puerto Ordaz,,Venezuela,47,33390
CCS,Simon Bolivar International,Caracas,,Venezuela,MAD,Adolfo Suarez-Barajas,Madrid,,Spain,41,31554
CCS,Simon Bolivar International,Caracas,,Venezuela,BLA,J.A. Anzoategui Intl,Barcelona,,Venezuela,54,31357
CCS,Simon Bolivar International,Caracas,,Venezuela,BOG,El Dorado Intl,Bogota,,Colombia,33,30111
CCS,Simon Bolivar International,Caracas,,Venezuela,MIA,Miami International,Miami,FL,United States,39,29953
CCS,Simon Bolivar International,Caracas,,Venezuela,AUA,Reina Beatrix,Aruba,,Aruba,36,25911
CCS,Simon Bolivar International,Caracas,,Venezuela,BRM,Jacinto Lara Intl,Barquisimeto,,Venezuela,29,24940
CCS,Simon Bolivar International,Caracas,,Venezuela,VIG,Juan P. Perez Alfonso,El Vigia,,Venezuela,35,24691
CCS,Simon Bolivar International,Caracas,,Venezuela,MUN,Jose T. Monagas International,Maturin,,Venezuela,29,18847
CCS,Simon Bolivar International,Caracas,,Venezuela,STD,Buenaventura Vivas,Santo Domingo,,Venezuela,34,17590
CCS,Simon Bolivar International,Caracas,,Venezuela,LIM,Jorge Chavez Intl,Lima,,Peru,28,17469
CCS,Simon Bolivar International,Caracas,,Venezuela,EZE,Ministro Pistarini,Buenos Aires,BA,Argentina,38,14785
CCS,Simon Bolivar International,Caracas,,Venezuela,CDG,Charles De Gaulle,Paris-De Gaulle,,France,20,11726
CCS,Simon Bolivar International,Caracas,,Venezuela,HAV,Jose Marti Intl,Havana,,Cuba,39,9929
CCS,Simon Bolivar International,Caracas,,Venezuela,LSP,Josefa Camejo International,Las Piedras,,Venezuela,15,8932
CCS,Simon Bolivar International,Caracas,,Venezuela,IAH,George Bush Intercontinental,Houston-Intercontinental,TX,United States,15,8319
CCS,Simon Bolivar International,Caracas,,Venezuela,SDQ,Las Americas International,Santo Domingo,,Dominican Republic,9,7644
CCS,Simon Bolivar International,Caracas,,Venezuela,CUR,Hato International,Curacao,,Curacao,35,6704
CCS,Simon Bolivar International,Caracas,,Venezuela,POS,Piarco International,Port of Spain,,Trinidad and Tobago,8,5934
CCS,Simon Bolivar International,Caracas,,Venezuela,MEX,Benito Juarez Intl,Mexico City,,Mexico,18,5334
CCS,Simon Bolivar International,Caracas,,Venezuela,PUJ,Punta Cana International,Punta Cana,,Dominican Republic,14,4871
CCS,Simon Bolivar International,Caracas,,Venezuela,JFK,John F Kennedy Intl,New York-JFK,NY,United States,7,4833
CCS,Simon Bolivar International,Caracas,,Venezuela,FRA,Frankfurt International Airport,Frankfurt,,Germany,7,4425
CCS,Simon Bolivar International,Caracas,,Venezuela,GYE,Jose Joaquin de Olmedo,Guayaquil,,Ecuador,11,4171
CCS,Simon Bolivar International,Caracas,,Venezuela,LRV,Los Roques,Los Roques,,Venezuela,20,3826
CCS,Simon Bolivar International,Caracas,,Venezuela,CUM,Antonio Jose de Sucre,Cumana,,Venezuela,4,3366
CCS,Simon Bolivar International,Caracas,,Venezuela,GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,12,3153
CCS,Simon Bolivar International,Caracas,,Venezuela,FCO,Fiumicino,Rome-Da Vinci,,Italy,4,3108
CCS,Simon Bolivar International,Caracas,,Venezuela,LIS,Lisboa,Lisbon,,Portugal,8,2839
CCS,Simon Bolivar International,Caracas,,Venezuela,BNS,Barinas Civil,Barinas,,Venezuela,6,2345
CCS,Simon Bolivar International,Caracas,,Venezuela,SCL,Arturo M Benitez,Santiago,,Chile,10,2163
CCS,Simon Bolivar International,Caracas,,Venezuela,SOM,San Tome,San Tome,,Venezuela,5,1976
CCS,Simon Bolivar International,Caracas,,Venezuela,PYH,Cacique Aramare,Puerto Ayacucho,,Venezuela,5,1768
CCS,Simon Bolivar International,Caracas,,Venezuela,ATL,Hartsfield-Jackson ATL,Atlanta,GA,United States,9,1327
CCS,Simon Bolivar International,Caracas,,Venezuela,CZE,Jose Leonardo Chirinos,Coro,,Venezuela,5,1288
CCS,Simon Bolivar International,Caracas,,Venezuela,LFR,La Fria,La Fria,,Venezuela,3,1285
CCS,Simon Bolivar International,Caracas,,Venezuela,SFD,Las Flecheras,San Fernando Apur,,Venezuela,5,800
CCS,Simon Bolivar International,Caracas,,Venezuela,FNC,Madeira Airport,Madeira,,Portugal,2,474
CCS,Simon Bolivar International,Caracas,,Venezuela,OPO,Porto,Porto,,Portugal,2,474
CCS,Simon Bolivar International,Caracas,,Venezuela,MGA,Augusto C Sandino Intl,Managua,,Nicaragua,3,312
CCS,Simon Bolivar International,Caracas,,Venezuela,CUN,Cancun International,Cancun,,Mexico,1,177
CCS,Simon Bolivar International,Caracas,,Venezuela,VLV,Antonio N. Briceno,Valera,,Venezuela,1,51
BOG,El Dorado Intl,Bogota,,Colombia,CTG,Rafael Nunez International,Cartagena,,Colombia,149,63869
BOG,El Dorado Intl,Bogota,,Colombia,CLO,Alfonso B Aragon International,Cali,,Colombia,155,56406
BOG,El Dorado Intl,Bogota,,Colombia,BAQ,Ernesto Cortissoz International,Barranquilla,,Colombia,123,51062
BOG,El Dorado Intl,Bogota,,Colombia,MEX,Benito Juarez Intl,Mexico City,,Mexico,53,20967
BOG,El Dorado Intl,Bogota,,Colombia,GRU,Guarulhos Intl,Sao Paulo-Guarulhos,SP,Brazil,30,20720
BOG,El Dorado Intl,Bogota,,Colombia,BGA,Palonegro International,Bucaramanga,,Colombia,57,19219
BOG,El Dorado Intl,Bogota,,Colombia,MIA,Miami International,Miami,FL,United States,14,15340
BOG,El Dorado Intl,Bogota,,Colombia,ADZ,Gustavo R. Pinilla Int,San Andres Island,,Colombia,28,14116
BOG,El Dorado Intl,Bogota,,Colombia,PTY,"Tocumen Intl, Panama R",Panama City,,Panama,22,12625
BOG,El Dorado Intl,Bogota,,Colombia,MTR,Los Garzones,Monteria,,Colombia,24,10475
BOG,El Dorado Intl,Bogota,,Colombia,IAH,George Bush Intercontinental,Houston-Intercontinental,TX,United States,14,9798
BOG,El Dorado Intl,Bogota,,Colombia,FLL,Ft Lauderdale Intl,Fort Lauderdale,FL,United States,8,7869
BOG,El Dorado Intl,Bogota,,Colombia,AXM,El Eden International,Armenia,,Colombia,16,7426
BOG,El Dorado Intl,Bogota,,Colombia,BCN,Barcelona,Barcelona,,Spain,9,7056
BOG,El Dorado Intl,Bogota,,Colombia,ATL,Hartsfield-Jackson ATL,Atlanta,GA,United States,15,6980
BOG,El Dorado Intl,Bogota,,Colombia,LHR,Heathrow,London-Heathrow,EN,United Kingdom,8,6552
BOG,El Dorado Intl,Bogota,,Colombia,EYP,El Alcaravan,Yopal,,Colombia,12,5816
BOG,El Dorado Intl,Bogota,,Colombia,UIO,Mariscal Sucre Intl,Quito,,Ecuador,10,5450
BOG,El Dorado Intl,Bogota,,Colombia,NVA,Benito Salas,Neiva,,Colombia,15,5084
BOG,El Dorado Intl,Bogota,,Colombia,JFK,John F Kennedy Intl,New York-JFK,NY,United States,6,4823
BOG,El Dorado Intl,Bogota,,Colombia,MCO,Orlando Intl,Orlando,FL,United States,7,4800
BOG,El Dorado Intl,Bogota,,Colombia,CCS,Simon Bolivar International,Caracas,,Venezuela,6,4324
BOG,El Dorado Intl,Bogota,,Colombia,LAX,Los Angeles Intl,Los Angeles,CA,United States,9,4272
BOG,El Dorado Intl,Bogota,,Colombia,MZL,La Nubia,Manizales,,Colombia,10,4148
BOG,El Dorado Intl,Bogota,,Colombia,MDE,Jose Marie Cordova,Medellin,,Colombia,10,3876
BOG,El Dorado Intl,Bogota,,Colombia,LET,Alfredo V. Cobb Intl,Leticia,,Colombia,12,3756
BOG,El Dorado Intl,Bogota,,Colombia,PSO,Antonio Narino,Pasto,,Colombia,12,3402
BOG,El Dorado Intl,Bogota,,Colombia,VUP,Alfonso Lopez Pumarejo,Valledupar,,Colombia,9,3215
BOG,El Dorado Intl,Bogota,,Colombia,CDG,Charles De Gaulle,Paris-De Gaulle,,France,4,3025
BOG,El Dorado Intl,Bogota,,Colombia,EZE,Ministro Pistarini,Buenos Aires,BA,Argentina,6,2734
BOG,El Dorado Intl,Bogota,,Colombia,PUJ,Punta Cana International,Punta Cana,,Dominican Republic,8,2600
BOG,El Dorado Intl,Bogota,,Colombia,SAL,El Salvador Intl,San Salvador,,El Salvador,9,2540
BOG,El Dorado Intl,Bogota,,Colombia,EOH,Enrique Olaya Herrera,Medellin,,Colombia,11,2308
BOG,El Dorado Intl,Bogota,,Colombia,IBE,Perales,Ibague,,Colombia,7,2176
BOG,El Dorado Intl,Bogota,,Colombia,HAV,Jose Marti Intl,Havana,,Cuba,11,2003
BOG,El Dorado Intl,Bogota,,Colombia,CUC,Camilo Daza,Cucuta,,Colombia,6,1920
BOG,El Dorado Intl,Bogota,,Colombia,YYZ,Lester B. Pearson Intl,Toronto,ON,Canada,3,1883
BOG,El Dorado Intl,Bogota,,Colombia,PPN,Guillermo L. Valencia,Popayan,,Colombia,4,1460
BOG,El Dorado Intl,Bogota,,Colombia,EWR,Newark Intl,Newark,NJ,United States,3,1435
BOG,El Dorado Intl,Bogota,,Colombia,BLB,Panama Pacifico,Balboa,,Panama,2,1432
BOG,El Dorado Intl,Bogota,,Colombia,RCH,Almirante Padilla,Riohacha,,Colombia,5,1430
BOG,El Dorado Intl,Bogota,,Colombia,GYE,Jose Joaquin de Olmedo,Guayaquil,,Ecuador,5,1350
BOG,El Dorado Intl,Bogota,,Colombia,SDQ,Las Americas International,Santo Domingo,,Dominican Republic,2,1200
BOG,El Dorado Intl,Bogota,,Colombia,FLA,Gustavo A. Paredes,Florencia,,Colombia,4,1124
BOG,El Dorado Intl,Bogota,,Colombia,CUR,Hato International,Curacao,,Curacao,4,1090
BOG,El Dorado Intl,Bogota,,Colombia,UIB,El Carano,Quibdo,,Colombia,6,1080
BOG,El Dorado Intl,Bogota,,Colombia,AUC,Santiago Perez Quiroz,Arauca,,Colombia,8,960
BOG,El Dorado Intl,Bogota,,Colombia,LPB,El Alto International,La Paz,,Bolivia,2,960
BOG,El Dorado Intl,Bogota,,Colombia,IAD,Dulles International,Washington-Dulles,VA,United States,2,960
BOG,El Dorado Intl,Bogota,,Colombia,CUN,Cancun International,Cancun,,Mexico,2,824
